키워드,언론사,게시일,뉴스제목,url
SKT 유심 해킹,헤럴드경제,2025-05-27 14:40:14,갤 S25·아이폰 16 지원금 상향…SKT “최소한 방어 대응”,https://n.news.naver.com/mnews/article/016/0002477004?sid=105
SKT 유심 해킹,데일리안,2025-05-27 14:08:12,"SKT ""갤럭시·아이폰 공시지원금 상향, 판매점 영업 위한 최소한 방어""",https://n.news.naver.com/mnews/article/119/0002961480?sid=105
SKT 유심 해킹,조선비즈,2025-05-27 14:47:06,"SKT, 지원금 상향 지적에 “기존 고객 이탈 최소한 방어”",https://n.news.naver.com/mnews/article/366/0001080506?sid=105
SKT 유심 해킹,스타뉴스,2025-05-29 15:21:24,"SKT 전국 대리점협의회, ""신규영업 중단 해제하라…집단행동도 불사""",https://n.news.naver.com/mnews/article/108/0003333360?sid=004
SKT 유심 해킹,서울경제,2025-05-29 13:43:10,SKT 대리점협의회 “신규영업 중단 해제하라…집단행동 불사”,https://n.news.naver.com/mnews/article/011/0004491265?sid=105
SKT 유심 해킹,경향신문,2025-05-29 13:27:10,손실 보상 요구하고 나선 SKT 대리점들 “영업 중단은 생계 포기하라는 것”,https://n.news.naver.com/mnews/article/032/0003372816?sid=101
SKT 유심 해킹,지디넷코리아,2025-05-29 11:00:12,"SKT 대리점들 ""신규영업 중단 고통...가입자 이탈 보상안 제시해야""",https://n.news.naver.com/mnews/article/092/0002376224?sid=105
SKT 유심 해킹,국민일보,2025-05-23 11:39:07,"경찰, SKT 해킹 ‘늑장대처’ 고발한 시민단체 조사",https://n.news.naver.com/mnews/article/005/0001778370?sid=102
SKT 유심 해킹,이데일리,2025-05-27 15:56:08,"분쟁조정위 ""SKT 해킹 '집단분쟁조정' 접수…60일 내 완료할 것""",https://n.news.naver.com/mnews/article/018/0006025018?sid=105
SKT 유심 정보유출,뉴스1,2025-05-29 10:59:29,"SKT 유심교체 500만 명 넘어…""기변은 평달대비 30~40% 증가""",https://n.news.naver.com/mnews/article/421/0008281660?sid=105
SKT 유심 정보유출,이데일리,2025-05-29 17:59:08,"中 찾은 개보위, SKT 사태 관련 “AI 부정적 측면 막아야”",https://n.news.naver.com/mnews/article/018/0006026768?sid=101
SKT 유심 정보유출,조선일보,2025-05-27 11:12:15,"‘SKT 집단 손배소’ 235명, 법원에 소장 제출",https://n.news.naver.com/mnews/article/023/0003907584?sid=102
SKT 유심 정보유출,지디넷코리아,2025-05-27 18:03:11,"대륜, SKT 상대 민사소송 제기···1인당 위자료 100만원 책정",https://n.news.naver.com/mnews/article/092/0002375942?sid=105
SKT 유심 정보유출,아이뉴스24,2025-05-27 16:41:08,SKT→타 통신사 이탈 44만 명⋯56%는 KT로 이동,https://n.news.naver.com/mnews/article/031/0000935706?sid=105
SKT 유심 정보유출,아이뉴스24,2025-05-27 13:41:10,"판매장려금 인상 지적에 SKT ""경쟁사가 올린 데 대한 최소한의 대응""",https://n.news.naver.com/mnews/article/031/0000935588?sid=105
SKT 유심 정보유출,국민일보,2025-05-22 11:44:06,"SKT 이용자 1000명, 1인당 100만원 손배소 예고",https://n.news.naver.com/mnews/article/005/0001778085?sid=102
SKT 유심 정보유출,뉴스1,2025-05-28 11:01:50,군 비화폰 5700대 전량 SKT 회선…6월까지 유심 다 바꾼다,https://n.news.naver.com/mnews/article/421/0008278358?sid=100
SKT 유심 정보유출,KBS,2025-05-19 11:01:26,“SKT 전체 가입자 유심정보 유출”…악성 코드 25종으로 늘어,https://n.news.naver.com/mnews/article/056/0011953936?sid=105
SKT 유심 정보유출,KBS,2025-05-19 11:45:04,"“SKT ‘이용자 유심 정보’ 2,600만 건 유출…악성코드 25종 확인” [현장영상]",https://n.news.naver.com/mnews/article/056/0011953973?sid=102
SKT 유심 정보유출,KBS,2025-05-19 18:05:10,민관조사단 “SKT 이용자 전체 유심정보 유출 확인”,https://n.news.naver.com/mnews/article/056/0011954162?sid=105
SKT 유심 정보유출,KBS,2025-05-19 17:16:39,민관조사단 “SKT 이용자 전체 유심정보 유출 확인”,https://n.news.naver.com/mnews/article/056/0011954142?sid=105
SKT 유심 정보유출,KBS,2025-05-19 19:13:33,민관조사단 “SKT 이용자 전체 유심 정보 유출 확인”,https://n.news.naver.com/mnews/article/056/0011954210?sid=105
SKT 유심 정보유출,KBS,2025-05-20 18:00:17,‘IMEI? IMSI?’ 들을수록 어지러운 SKT 사태 정리,https://n.news.naver.com/mnews/article/056/0011954984?sid=105
SKT 유심 정보유출,조선일보,2025-05-20 01:17:11,"SKT, 3년간 악성코드 몰랐다… 정부 “정보 유출돼도 복제폰 불가능”",https://n.news.naver.com/mnews/article/023/0003906123?sid=101
SKT 유심 정보유출,세계일보,2025-05-19 11:59:10,해킹 공격 받은 SKT 서버 ‘23대’로 늘어… 가입자 “내 개인정보 어떡해!” 분통,https://n.news.naver.com/mnews/article/022/0004036643?sid=101
SKT 유심 정보유출,연합뉴스,2025-05-21 14:55:26,SKT 고발인 조사 출석하는 변호사들,https://n.news.naver.com/mnews/article/001/0015402828?sid=102
SKT 유심 정보유출,연합뉴스,2025-05-21 14:55:25,SKT 고발인 조사 출석하는 변호사들,https://n.news.naver.com/mnews/article/001/0015402827?sid=102
SKT 유심 정보유출,연합뉴스,2025-05-21 14:55:32,SKT 고발인 조사 출석하는 변호사들,https://n.news.naver.com/mnews/article/001/0015402830?sid=102
SKT 유심 정보유출,연합뉴스,2025-05-21 14:55:22,SKT 고발인 조사 출석하는 변호사들,https://n.news.naver.com/mnews/article/001/0015402826?sid=102
SKT 유심 정보유출,연합뉴스,2025-05-21 14:55:29,SKT 고발인 조사 출석하는 변호사들,https://n.news.naver.com/mnews/article/001/0015402829?sid=102
SKT 유심 정보유출,뉴스1,2025-05-19 11:00:00,"과기정통부 ""SKT 단말고유번호 임시 관리 서버 감염사실 확인""",https://n.news.naver.com/mnews/article/421/0008259133?sid=105
SKT 유심 정보유출,헤럴드경제,2025-05-20 16:50:18,‘늑장 대응’ SKT 수사 착수…내일 고발인 소환[세상&],https://n.news.naver.com/mnews/article/016/0002473864?sid=102
SKT 유심 정보유출,뉴시스,2025-05-27 10:43:11,"고학수 개보위원장 ""SKT 사고로 국민 불안 상당…정보보호, 핵심 투자로 인식해야""",https://n.news.naver.com/mnews/article/003/0013267244?sid=105
SKT 유심 정보유출,뉴시스,2025-05-20 14:18:02,"SKT,全가입자 유심정보 유출…3년전 첫해킹·IMEI 유출 가능성",https://n.news.naver.com/mnews/article/003/0013253591?sid=101
SKT 유심 정보유출,뉴시스,2025-05-20 14:18:02,"SKT,全가입자 유심정보 유출…3년전 첫해킹·IMEI 유출 가능성",https://n.news.naver.com/mnews/article/003/0013253592?sid=101
SKT 유심 정보유출,뉴시스,2025-05-20 14:18:02,"SKT,全가입자 유심정보 유출…3년전 첫해킹·IMEI 유출 가능성",https://n.news.naver.com/mnews/article/003/0013253586?sid=101
SKT 유심 정보유출,디지털타임스,2025-05-19 11:05:10,"SKT, IMEI도 털렸을 수도…과기부 ""폰 복제는 불가능""",https://n.news.naver.com/mnews/article/029/0002955572?sid=105
SKT 유심 정보유출,노컷뉴스,2025-05-27 11:05:09,"SKT ""판매장려금 인상, 기기변경 고객 보호 위한 최소 대응""",https://n.news.naver.com/mnews/article/079/0004028639?sid=101
SKT 유심 정보유출,조선일보,2025-05-22 12:14:14,"“정보 보호비 어디로?” SKT 첫 형사 고발한 법무법인 대륜, 1000명 집단 소송도 예고",https://n.news.naver.com/mnews/article/023/0003906701?sid=102
SKT 유심 정보유출,아시아경제,2025-05-22 11:24:48,"법무법인 대륜 ""SKT 손배액 10억""…그룹 회장 고발 가능성도(종합)",https://n.news.naver.com/mnews/article/277/0005596731?sid=105
SKT 유심 정보유출,아시아경제,2025-05-22 10:09:49,"법무법인 대륜 ""SKT 손해배상, 1000명 예상…1인당 100만원""",https://n.news.naver.com/mnews/article/277/0005596638?sid=105
SKT 유심 정보유출,파이낸셜뉴스,2025-05-29 11:10:10,“대형로펌 중 유일하게 SKT 소송전 앞장…국민적 요구·사명 때문”,https://n.news.naver.com/mnews/article/014/0005356418?sid=102
SKT 유심 정보유출,매일경제,2025-05-21 13:23:09,디올부터 아디다스까지…유통업계로 번진 개인정보 유출사태,https://n.news.naver.com/mnews/article/009/0005496191?sid=101
SKT 유심 정보유출,디지털데일리,2025-05-23 17:49:06,5월 한 달 SKT망 알뜰폰 가입자 11만명 이탈,https://n.news.naver.com/mnews/article/138/0002197266?sid=105
SKT 유심 정보유출,디지털타임스,2025-05-21 11:09:08,"SKT 유심정보 유출 후폭풍…""소비자 80% `2차 피해` 우려, 가입자 이탈 가능성 높아""",https://n.news.naver.com/mnews/article/029/0002956215?sid=105
SKT 유심 정보유출,조선비즈,2025-05-19 19:30:11,개인정보위 “SKT 서버 18대 악성코드 감염”,https://n.news.naver.com/mnews/article/366/0001078452?sid=105
SKT 유심 정보유출,한국경제TV,2025-05-19 19:14:44,"""SKT 감염 서버 18대""…이름·주소 등 238개 정보 담겨",https://n.news.naver.com/mnews/article/215/0001209815?sid=004
SKT 유심 정보유출,머니투데이,2025-05-28 09:10:25,"SKT, 실적 우려 과도해…지금이 매수기회-하나",https://n.news.naver.com/mnews/article/008/0005200248?sid=101
SKT 유심 정보유출,아시아경제,2025-05-28 07:13:21,"[클릭 e종목]""SKT, 단기 낙폭 과대는 매수 기회""",https://n.news.naver.com/mnews/article/277/0005599265?sid=101
SKT 유심 정보유출,부산일보,2025-05-26 18:11:10,"[데스크 칼럼] ""믿으라""는 SKT와 정부, 못 미더운 행보",https://n.news.naver.com/mnews/article/082/0001327612?sid=110
SKT 유심 정보유출,이데일리,2025-05-20 10:47:08,"SKT, 전날 고객 1.1만명 이탈...“초기보다는 줄어”",https://n.news.naver.com/mnews/article/018/0006018879?sid=105
SKT 유심 정보유출,KBS,2025-05-20 10:48:51,SKT “해킹 사고 이후 관련 피해 0건”,https://n.news.naver.com/mnews/article/056/0011954730?sid=105
SKT 유심 정보유출,SBS,2025-05-20 09:13:17,개인정보 유출 배상보험 가입률 10%도 안 돼…의무 대상 오히려 축소,https://n.news.naver.com/mnews/article/055/0001259401?sid=101
SKT 유심 정보유출,연합뉴스,2025-05-19 14:02:56,"SKT ""FDS 최고 단계로 운영…복제폰 접속망에서 방지""",https://n.news.naver.com/mnews/article/001/0015397689?sid=105
SKT 유심 정보유출,헤럴드경제,2025-05-21 09:25:10,"“2차 피해 0건, 전혀 없는데” SKT 해킹 사태 불붙인 ‘공포’ 논란…1만명대 이탈 행렬",https://n.news.naver.com/mnews/article/016/0002474095?sid=105
SKT 유심 정보유출,매일경제,2025-05-26 11:50:10,[단독] SKT 가입자 유치 마케팅 경쟁 돌입...사고수습 ‘뒷전’ 우려,https://n.news.naver.com/mnews/article/009/0005498508?sid=105
SKT 유심 정보유출,노컷뉴스,2025-05-25 05:03:17,SKT 해킹 오리무중 속 피해자 공동소송도 '먹구름',https://n.news.naver.com/mnews/article/079/0004027924?sid=101
SKT 유심 정보유출,주간동아,2025-05-26 09:07:13,"“SKT 해킹 사태, 중국 배후 ‘사이버 전쟁’ 가능성”",https://n.news.naver.com/mnews/article/037/0000036398?sid=101
SKT 유심 정보유출,SBS Biz,2025-05-21 18:19:08,"SKT 유심 교체 근본 대책이라는데…공항 가보니 ""끝났어요""",https://n.news.naver.com/mnews/article/374/0000441831?sid=101
SKT 유심 정보유출,서울신문,2025-05-22 15:53:11,“1인당 100만원 배상”… SKT 이용자 1천명 손배 소송,https://n.news.naver.com/mnews/article/081/0003543332?sid=102
SKT 유심 정보유출,SBS,2025-05-22 11:09:43,"[바로이뉴스] ""1인당 100만 원 위자료 청구"" SKT 집단소송, 나도 동참할까?",https://n.news.naver.com/mnews/article/055/0001260161?sid=101
SKT 유심 정보유출,한국경제TV,2025-05-22 11:14:23,"""1인당 100만원씩 배상하라""…SKT 이용자 손해배상 소송",https://n.news.naver.com/mnews/article/215/0001210160?sid=102
SKT 유심 정보유출,여성신문,2025-05-19 14:10:11,SKT 유출 유심정보 2696만건...서버 23대 감염,https://n.news.naver.com/mnews/article/310/0000125857?sid=101
SKT 유심 보안사고,한국경제,2025-05-22 11:30:17,"SKT 이용자 1000명, 차주 1인당 100만원 손배 소송 제기",https://n.news.naver.com/mnews/article/015/0005135180?sid=105
SKT 유심 보안사고,부산일보,2025-05-21 18:29:10,"경찰, SKT 해킹 사태 수사 본격화",https://n.news.naver.com/mnews/article/082/0001326914?sid=101
SKT 유심 보안사고,연합뉴스,2025-05-21 15:51:35,"경찰, 'SKT 해킹 늑장 대처 의혹' 고발인 소환(종합)",https://n.news.naver.com/mnews/article/001/0015403134?sid=102
SKT 유심 보안사고,머니투데이,2025-05-20 13:35:03,"SKT, 복제폰 차단 'FDS 2.0' 적용…""불법 제조·접근 불가""",https://n.news.naver.com/mnews/article/008/0005196585?sid=105
SKT 유심 보안사고,뉴스1,2025-05-21 09:19:39,"5명 중 4명 ""SKT 해킹 2차피해 우려""…""SKT 대응 잘 해"" 11%",https://n.news.naver.com/mnews/article/421/0008263725?sid=105
SKT 유심 보안사고,중앙일보,2025-05-21 11:45:45,"소비자들 ""SKT 해킹 사태 관련 가장 큰 우려는 금융사기""",https://n.news.naver.com/mnews/article/025/0003442399?sid=105
SKT 유심 보안사고,매일경제,2025-05-21 10:18:09,“SKT 대처 잘한다 고작 11%”...2차 조사 결과 발표 후 여론 더 악화될 듯,https://n.news.naver.com/mnews/article/009/0005496072?sid=102
SKT 유심 보안사고,동아일보,2025-05-22 17:35:12,SKT 해킹 사태 한달…40만명 통신사 갈아탔다,https://n.news.naver.com/mnews/article/020/0003636816?sid=105
SKT 유심 보안사고,지디넷코리아,2025-05-20 11:08:17,"SKT, 하루 최대 수량 유심교체...복제폰 차단 기술 고도화",https://n.news.naver.com/mnews/article/092/0002374954?sid=105
SKT 유심 보안사고,뉴시스,2025-05-20 06:01:00,3년 전 SKT에 침입 성공한 해커…무엇 노렸을까,https://n.news.naver.com/mnews/article/003/0013252421?sid=105
SKT 유심 보안사고,한국경제TV,2025-05-26 14:22:47,"과기부, 통신사 외 네이버·카카오 보안도 들여다본다",https://n.news.naver.com/mnews/article/215/0001210528?sid=101
SKT 유심 보안사고,헤럴드경제,2025-05-19 16:29:11,SKT “고도화된 FDS로 복제폰 통신망 접근 차단”,https://n.news.naver.com/mnews/article/016/0002473263?sid=105
SKT 유심 보안사고,한국경제TV,2025-05-19 14:58:28,"SKT ""FDS 고도화…단말기식별번호로 복제된 폰도 차단""",https://n.news.naver.com/mnews/article/215/0001209768?sid=101
SKT 유심 보안사고,머니투데이,2025-05-19 11:00:00,"SKT 해킹, 악성코드 21종·감염서버 18대 추가 확인…22년 6월 감염",https://n.news.naver.com/mnews/article/008/0005195902?sid=105
SKT 유심 보안사고,비즈워치,2025-05-25 13:22:08,집단소송 미끼로 SKT 가입자 빼가는 '도 넘은 상술',https://n.news.naver.com/mnews/article/648/0000036451?sid=105
SKT 유심 보안사고,이데일리,2025-05-18 11:49:08,"SKT, 갤럭시S25 엣지 지금은 기기변경만 가능[일문일답]",https://n.news.naver.com/mnews/article/018/0006017408?sid=105
SKT 유심 보안사고,한국일보,2025-05-23 07:00:14,"""SKT 뿐이었나"" 확산되는 불안… KT, LGU+도 공동논의 나서나",https://n.news.naver.com/mnews/article/469/0000866341?sid=105
SKT 유심 보안사고,전자신문,2025-05-25 09:53:15,"SKT 정보보호 전담인력, 통신 3사 중 가장 많지만 78%가 외주",https://n.news.naver.com/mnews/article/030/0003315453?sid=105
SKT 유심 보안사고,뉴스1,2025-05-21 17:51:12,"이진숙 ""SKT 침해사고 악용 마케팅 안 돼…국민 신뢰 회복해야""",https://n.news.naver.com/mnews/article/421/0008265603?sid=105
SKT 유심 보안사고,머니투데이,2025-05-21 17:22:04,"이진숙, SKT 해킹 관련 이통3사 불법스팸 대응 점검",https://n.news.naver.com/mnews/article/008/0005197402?sid=105
SKT 유심 보안사고,서울경제,2025-05-21 17:17:11,"SKT 해킹 악용 불법스팸 막아라…방통위, 이동통신 3사 대응 점검",https://n.news.naver.com/mnews/article/011/0004488039?sid=105
SKT 유심 보안사고,SBS Biz,2025-05-21 17:43:15,"방통위원장 ""SKT해킹 악용한 스팸·불안마케팅 기승…경각심 가져야""",https://n.news.naver.com/mnews/article/374/0000441815?sid=101
SKT 유심 보안사고,파이낸셜뉴스,2025-05-28 09:30:18,"대륜, SKT 상대 민사소송 제기 “국민 피해 외면 할 수 없어”",https://n.news.naver.com/mnews/article/014/0005355693?sid=102
SKT 유심 보안사고,경향신문,2025-05-21 17:15:14,"경찰, ‘SKT 해킹 늑장 대처 의혹’ 고발인 소환",https://n.news.naver.com/mnews/article/032/0003370991?sid=102
SKT 유심 보안사고,파이낸셜뉴스,2025-05-21 16:32:18,"경찰, 'SKT 해킹 사태' 수사 본격화…고발인 조사",https://n.news.naver.com/mnews/article/014/0005352807?sid=102
SKT 유심 보안사고,헤럴드경제,2025-05-21 17:46:11,유심 털린 SKT 경영진 겨눈다…경찰 ‘해킹 사태’ 고발인 소환 조사 [세상&],https://n.news.naver.com/mnews/article/016/0002474460?sid=102
SKT 유심 유출,이데일리,2025-05-21 15:51:10,"`SKT 해킹` 소송전 본격화…고발인 측 ""충분한 예방 없었다""",https://n.news.naver.com/mnews/article/018/0006019925?sid=102
SKT 유심 유출,뉴시스,2025-05-21 15:11:20,SKT 고발인 조사 출석한 변호사,https://n.news.naver.com/mnews/article/003/0013256471?sid=102
SKT 유심 유출,뉴스1,2025-05-22 10:36:21,"대륜 ""SKT 유심 유출 사고, 1000명 규모 손해배상 제기 예정…1인당 100만원""",https://n.news.naver.com/mnews/article/421/0008266556?sid=105
SKT 유심 유출,뉴시스,2025-05-20 14:18:02,"SKT,全가입자 유심정보 유출…3년전 첫해킹·IMEI 유출 가능성",https://n.news.naver.com/mnews/article/003/0013253582?sid=101
SKT 유심 유출,뉴시스,2025-05-20 14:18:02,"SKT,全가입자 유심정보 유출…3년전 첫해킹·IMEI 유출 가능성",https://n.news.naver.com/mnews/article/003/0013253581?sid=101
SKT 유심 유출,세계일보,2025-05-16 21:54:11,"SKT, 내주부터 도서 지역 찾아가 유심 교체…3월 점유율 40% 유지",https://n.news.naver.com/mnews/article/022/0004036163?sid=101
SKT 유심 유출,한겨레,2025-05-22 17:26:12,“1인 100만원씩 배상”…SKT 이용자 1천명 소송 예고,https://n.news.naver.com/mnews/article/028/0002747224?sid=102
SKT 유심 유출,디지털데일리,2025-05-29 14:19:10,"SKT대리점협의회, “신규영업 중단 해제하라…집단행동도 불사”",https://n.news.naver.com/mnews/article/138/0002197611?sid=105
SKT 유심 유출,뉴시스,2025-05-21 15:11:20,SKT 고발인 조사 출석하는 변호사,https://n.news.naver.com/mnews/article/003/0013256476?sid=102
SKT 유심 유출,뉴시스,2025-05-21 15:11:20,SKT 고발인 조사 출석하는 변호사,https://n.news.naver.com/mnews/article/003/0013256475?sid=102
SKT 유심 유출,뉴시스,2025-05-21 15:11:20,SKT 고발한 법무법인 대륜 변호사들,https://n.news.naver.com/mnews/article/003/0013256473?sid=102
SKT 유심 유출,뉴시스,2025-05-21 15:11:20,취재진 질문 답변하는 SKT 고발 변호사,https://n.news.naver.com/mnews/article/003/0013256470?sid=102
SKT USIM 해킹,이데일리,2025-05-29 12:40:09,"SKT대리점협의회 ""소상공인 죽이는 신규영업 중지 풀어줘야""",https://n.news.naver.com/mnews/article/018/0006026472?sid=105
SKT USIM 해킹,부산일보,2025-05-19 13:07:13,"SKT, 3년이나 악성코드 감염…로그기록은 5개월만 남아",https://n.news.naver.com/mnews/article/082/0001326373?sid=101
SKT USIM 해킹,헤럴드경제,2025-05-20 11:20:17,"KT 주가, SKT 넘어…1998년 상장 후 처음",https://n.news.naver.com/mnews/article/016/0002473657?sid=101
SKT USIM 해킹,헤럴드경제,2025-05-20 09:26:10,‘SKT 해킹’ 여파에 주가마저 추월한 KT…통신 대장주 지킬까 [종목Pick],https://n.news.naver.com/mnews/article/016/0002473493?sid=101
SKT USIM 해킹,블로터,2025-05-19 18:42:14,"개인정보위, SKT '집중조사 TF' 가동…감염 서버에 238개 항목 개인정보 저장 확인",https://n.news.naver.com/mnews/article/293/0000067539?sid=105
SKT USIM 해킹,중앙일보,2025-05-20 16:05:56,"[팩플] 유심 교체·FDS 등 피해 예방 총력전에도…SKT 이탈자, 다시 1만 명 대로",https://n.news.naver.com/mnews/article/025/0003442183?sid=105
SKT USIM 해킹,파이낸셜뉴스,2025-05-19 14:03:09,"SKT, 악성코드 25종에 서버 23대 털렸다",https://n.news.naver.com/mnews/article/014/0005351507?sid=105
SKT USIM 해킹,아이뉴스24,2025-05-19 11:01:09,SKT 감염서버·악성코드 추가 발견⋯서버 23대·악성 25종으로 늘어,https://n.news.naver.com/mnews/article/031/0000933263?sid=105
SKT USIM 해킹,문화일보,2025-05-20 11:51:16,"“복제폰의 망 접속도 원천 차단” SKT, 해킹 사태 후속대책 마련",https://n.news.naver.com/mnews/article/021/0002710734?sid=105
SKT USIM 해킹,동아일보,2025-05-23 15:18:08,"SKT “유심 교체, 이달말까지 예약고객 절반 완료할 것”",https://n.news.naver.com/mnews/article/020/0003637006?sid=101
SKT USIM 해킹,서울경제,2025-05-23 10:43:06,SKT “향후 예약 없이도 유심 교체 해드리겠다”,https://n.news.naver.com/mnews/article/011/0004488859?sid=105
SKT USIM 해킹,헤럴드경제,2025-05-23 11:05:08,SKT “유심교체율 이달 50% 넘길 것…6월부터 예약 없이 교체”,https://n.news.naver.com/mnews/article/016/0002475358?sid=105
SKT USIM 해킹,이데일리,2025-05-21 16:59:12,"고학수 위원장 ""SKT 해킹 '역대급' 사건…집단분쟁 성립""[일문일답]",https://n.news.naver.com/mnews/article/018/0006020005?sid=105
SKT USIM 해킹,헤럴드경제,2025-05-20 10:41:08,‘3년 전’ SKT 침입한 해커 뭘 노렸나,https://n.news.naver.com/mnews/article/016/0002473601?sid=105
SKT USIM 해킹,헤럴드경제,2025-05-20 11:31:24,‘3년 전’ SKT 침입한 해커 뭘 노렸나,https://n.news.naver.com/mnews/article/016/0002473696?sid=105
SKT USIM 해킹,뉴시스,2025-05-13 18:37:21,"의왕시, 정보취약계층 보호한다…SKT 유심 해킹 대응",https://n.news.naver.com/mnews/article/003/0013239546?sid=102
SKT USIM 해킹,프레시안,2025-05-13 13:34:20,"의왕시, 'SKT 유심 해킹' 경로당 방문 안내활동 진행 중",https://n.news.naver.com/mnews/article/002/0002388119?sid=102
SKT USIM 해킹,조선일보,2025-05-20 00:45:11,SKT 가입자 전원 털려… 3년 前부터 해킹 공격,https://n.news.naver.com/mnews/article/023/0003906114?sid=101
SKT USIM 해킹,뉴시스,2025-05-22 13:31:41,SKT 유심 해킹 사태 한 달,https://n.news.naver.com/mnews/article/003/0013258754?sid=105
SKT USIM 해킹,뉴시스,2025-05-22 13:31:41,SKT 유심 해킹 사태 한 달,https://n.news.naver.com/mnews/article/003/0013258757?sid=105
SKT USIM 해킹,뉴시스,2025-05-22 13:31:41,SKT 유심 해킹 사태 한 달,https://n.news.naver.com/mnews/article/003/0013258758?sid=105
SKT USIM 해킹,뉴시스,2025-05-22 13:31:41,한 달간 이어진 SKT 해킹 사태,https://n.news.naver.com/mnews/article/003/0013258756?sid=105
SKT USIM 해킹,뉴시스,2025-05-22 13:31:41,"SKT 해킹 사태 한 달, 끝은 언제쯤?",https://n.news.naver.com/mnews/article/003/0013258753?sid=105
SKT USIM 해킹,디지털데일리,2025-05-26 13:00:10,"SKT, 신규 가입자 모집 중단 타격에…e심으로 ‘반격’ 나섰다",https://n.news.naver.com/mnews/article/138/0002197342?sid=105
SKT USIM 해킹,머니투데이,2025-05-13 16:21:24,뿔난 SKT 해킹 피해자들…개인정보 집단분쟁조정 신청,https://n.news.naver.com/mnews/article/008/0005193446?sid=102
SKT USIM 해킹,전자신문,2025-05-19 14:48:16,[SKT 유심 해킹 사태]“최악의 상황 가정…피해 방지책 강화 해야”,https://n.news.naver.com/mnews/article/030/0003313747?sid=105
SKT USIM 해킹,한국경제,2025-05-20 17:49:14,"SKT 가입자, 1인당 고작 '3000원'…정보보호 투자 '부실'",https://n.news.naver.com/mnews/article/015/0005134335?sid=105
SKT USIM 해킹,지디넷코리아,2025-05-21 22:57:13,"고학수 개보위원장 ""SKT 해킹, 국민이 이미 큰 피해""",https://n.news.naver.com/mnews/article/092/0002375208?sid=105
SKT USIM 정보유출,경향신문,2025-05-19 20:56:13,"SKT 서버, 3년 전 ‘악성코드’ 감염",https://n.news.naver.com/mnews/article/032/0003370589?sid=101
